Дата,Индекс МосБиржи
8/18/2004,505.14
8/17/2004,517.20
8/16/2004,517.37
8/13/2004,513.37
8/12/2004,500.82
8/11/2004,489.82
8/10/2004,504.67
8/9/2004,508.78
8/6/2004,500.13
8/5/2004,502.45
8/4/2004,504.90
8/3/2004,503.68
8/2/2004,505.11
7/30/2004,502.81
7/29/2004,482.19
7/28/2004,467.72
7/27/2004,501.79
7/26/2004,509.05
7/23/2004,519.32
7/22/2004,510.76
7/21/2004,524.95
7/20/2004,532.67
7/19/2004,554.83
7/16/2004,544.07
7/15/2004,546.81
7/14/2004,542.06
7/13/2004,542.10
7/12/2004,531.63
7/9/2004,517.25
7/8/2004,520.80
7/7/2004,522.78
7/6/2004,516.54
7/5/2004,518.71
7/2/2004,514.29
7/1/2004,517.61
6/30/2004,534.84
6/29/2004,528.56
6/28/2004,537.30
6/25/2004,549.46
6/24/2004,556.16
6/23/2004,551.47
6/22/2004,556.98
6/21/2004,571.82
6/18/2004,558.09
6/17/2004,556.00
6/16/2004,508.54
6/15/2004,507.07
6/11/2004,526.24
6/10/2004,530.24
6/9/2004,537.08
6/8/2004,543.69
6/7/2004,536.53
6/4/2004,522.29
6/3/2004,535.89
6/2/2004,533.88
6/1/2004,512.99
5/31/2004,535.40
5/28/2004,530.86
5/27/2004,559.99
5/26/2004,569.20
5/25/2004,559.03
5/24/2004,581.95
5/21/2004,577.38
5/20/2004,576.14
5/19/2004,576.59
5/18/2004,559.09
5/17/2004,560.59
5/14/2004,537.17
5/13/2004,547.43
5/12/2004,540.72
5/11/2004,523.32
5/7/2004,545.79
5/6/2004,571.15
5/5/2004,577.91
4/30/2004,561.78
4/29/2004,559.30
4/28/2004,599.15
4/27/2004,607.52
4/26/2004,599.84
4/23/2004,601.75
4/22/2004,604.33
4/21/2004,614.95
4/20/2004,644.50
4/19/2004,640.33
4/16/2004,637.07
4/15/2004,651.86
4/14/2004,644.50
4/13/2004,661.18
4/12/2004,681.48
4/9/2004,678.69
4/8/2004,678.54
4/7/2004,669.01
4/6/2004,654.71
4/5/2004,664.54
4/2/2004,656.68
4/1/2004,646.29
3/31/2004,644.64
3/30/2004,635.74
3/29/2004,633.32
3/26/2004,619.68
3/25/2004,618.01
3/24/2004,617.19
3/23/2004,624.26
3/22/2004,620.14
3/19/2004,630.95
3/18/2004,617.29
3/17/2004,609.02
3/16/2004,593.73
3/15/2004,583.54
3/12/2004,586.86
3/11/2004,582.48
3/10/2004,594.13
3/9/2004,605.84
3/5/2004,598.18
3/4/2004,592.34
3/3/2004,591.90
3/2/2004,600.29
3/1/2004,606.71
2/27/2004,591.09
2/26/2004,582.38
2/25/2004,578.29
2/24/2004,574.01
2/20/2004,576.44
2/19/2004,570.86
2/18/2004,575.76
2/17/2004,572.98
2/16/2004,570.77
2/13/2004,569.07
2/12/2004,566.72
2/11/2004,552.02
2/10/2004,550.29
2/9/2004,552.83
2/6/2004,549.09
2/5/2004,547.79
2/4/2004,557.56
2/3/2004,551.02
2/2/2004,542.56
1/30/2004,551.72
1/29/2004,562.15
1/28/2004,556.33
1/27/2004,561.00
1/26/2004,556.89
1/23/2004,563.62
1/22/2004,553.17
1/21/2004,546.98
1/20/2004,541.87
1/19/2004,539.17
1/16/2004,532.49
1/15/2004,523.81
1/14/2004,542.45
1/13/2004,531.93
1/12/2004,536.85
1/9/2004,549.69
1/8/2004,533.57
1/6/2004,543.94
1/5/2004,542.19
12/30/2003,514.71
12/29/2003,518.81
12/26/2003,517.58
12/25/2003,513.56
12/24/2003,511.65
12/23/2003,516.85
12/22/2003,521.95
12/19/2003,519.73
12/18/2003,509.94
12/17/2003,500.82
12/16/2003,497.54
12/15/2003,506.22
12/11/2003,499.36
12/10/2003,501.74
12/9/2003,501.74
12/8/2003,494.69
12/5/2003,494.42
12/4/2003,495.53
12/3/2003,503.53
12/2/2003,493.98
12/1/2003,484.21
11/28/2003,484.73
11/27/2003,488.51
11/26/2003,486.74
11/25/2003,480.71
11/24/2003,469.92
11/21/2003,455.32
11/20/2003,446.15
11/19/2003,429.26
11/18/2003,441.18
11/17/2003,461.77
11/14/2003,472.57
11/13/2003,475.43
11/12/2003,474.82
11/11/2003,482.61
11/10/2003,493.72
11/6/2003,492.89
11/5/2003,493.10
11/4/2003,502.78
11/3/2003,506.25
10/31/2003,468.85
10/30/2003,448.76
10/29/2003,498.35
10/28/2003,509.67
10/27/2003,500.42
10/24/2003,536.00
10/23/2003,530.91
10/22/2003,527.12
10/21/2003,553.45
10/20/2003,579.67
10/17/2003,583.10
10/16/2003,580.10
10/15/2003,572.16
10/14/2003,570.67
10/13/2003,567.38
10/10/2003,550.64
10/9/2003,559.35
10/8/2003,567.52
10/7/2003,546.32
10/6/2003,540.56
10/3/2003,535.80
10/2/2003,533.25
10/1/2003,521.11
9/30/2003,515.17
9/29/2003,516.03
9/26/2003,502.62
9/25/2003,503.83
9/24/2003,507.72
9/23/2003,504.52
9/22/2003,492.65
9/19/2003,497.37
9/18/2003,501.86
9/17/2003,502.12
9/16/2003,507.08
9/15/2003,505.80
9/12/2003,498.22
9/11/2003,491.88
9/10/2003,495.32
9/9/2003,490.25
9/8/2003,492.80
9/5/2003,497.82
9/4/2003,502.29
9/3/2003,495.11
9/2/2003,501.03
9/1/2003,491.90
8/29/2003,484.00
8/28/2003,476.35
8/27/2003,469.98
8/26/2003,471.13
8/25/2003,477.40
8/22/2003,479.96
8/21/2003,478.31
8/20/2003,469.87
8/19/2003,476.17
8/18/2003,474.91
8/15/2003,464.33
8/14/2003,457.76
8/13/2003,453.36
8/12/2003,447.28
8/11/2003,442.96
8/8/2003,433.47
8/7/2003,431.97
8/6/2003,431.90
8/5/2003,424.41
8/4/2003,421.65
8/1/2003,419.22
7/31/2003,430.30
7/30/2003,422.43
7/29/2003,417.07
7/28/2003,427.96
7/25/2003,428.11
7/24/2003,426.80
7/23/2003,413.98
7/22/2003,419.10
7/21/2003,410.13
7/18/2003,398.80
7/17/2003,391.93
7/16/2003,410.24
7/15/2003,438.55
7/14/2003,439.30
7/11/2003,427.26
7/10/2003,433.37
7/9/2003,446.69
7/8/2003,463.13
7/7/2003,468.05
7/4/2003,466.48
7/3/2003,460.98
7/2/2003,467.98
